,age,body_type,diet,drinks,drugs,height,job,orientation,sex,smokes,status,diet_modifier,education_status_extracted,education_institution_extracted,ethnicities_pacific_islander,ethnicities_other,ethnicities_black,ethnicities_indian,ethnicities_middle_eastern,ethnicities_native_american,ethnicities_hispanic_/_latin,ethnicities_asian,ethnicities_white,offspring_status,offspring_future,pets_cats,pets_dogs,religion_type,religion_modifier,sign_extracted,sign_modifier_extracted,speaks_english,speaks_spanish,speaks_french,speaks_russian,speaks_c++,speaks_chinese,speaks_tagalog,speaks_esperanto,speaks_portuguese,speaks_japanese,speaks_lisp,speaks_ukrainian,speaks_german,speaks_sanskrit,speaks_thai,speaks_hindi,speaks_ancient,speaks_italian,speaks_sign,speaks_swedish,speaks_sign_language,speaks_romanian,speaks_latin,speaks_other,speaks_dutch,speaks_danish,speaks_arabic,speaks_hebrew,speaks_korean,speaks_gujarati,speaks_hawaiian,speaks_farsi,speaks_afrikaans,speaks_yiddish,speaks_hungarian,speaks_vietnamese,speaks_indonesian,speaks_latvian,speaks_irish,speaks_swahili,speaks_rotuman,speaks_czech,speaks_icelandic,speaks_norwegian,speaks_tamil,speaks_greek,speaks_tibetan,speaks_catalan,speaks_croatian,speaks_turkish,speaks_armenian,speaks_mongolian,speaks_serbian,speaks_polish,speaks_slovak,speaks_bengali,speaks_urdu,speaks_persian,speaks_welsh,speaks_khmer,speaks_ilongo,speaks_cebuano,speaks_malay,speaks_albanian,speaks_bulgarian,speaks_basque,speaks_occitan,speaks_finnish
29815,-1.1944664077661102,7,1,1,1,-2.362160678103418,14,2,0,0,3,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5,3,4,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29829,0.17540679924026234,9,0,1,0,-2.108895630108671,12,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,8,2,6,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29849,-0.14071778699197746,4,0,4,0,-1.0958354381296829,10,2,0,0,3,1,1,3,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29855,2.388278902865941,6,0,4,0,1.4368150418177876,15,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29874,0.17540679924026234,2,5,3,0,-1.3491004861244298,15,2,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29892,-0.35146751114680397,9,0,1,0,0.9302849458282936,6,2,1,0,3,1,1,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,9,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29925,0.7022811096273287,10,0,4,0,-1.602365534119177,5,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29934,-0.4568423732242173,2,0,4,0,-5.148076206045635,9,2,0,0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29981,-0.6675920973790438,1,0,4,2,0.6770198978335465,7,2,1,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,11,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999,0.9130308337821552,2,0,4,0,-0.08277524615069459,12,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30052,0.07003193716284907,1,0,4,0,-2.108895630108671,0,1,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8,0,11,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30125,-0.4568423732242173,1,0,4,0,0.6770198978335465,17,2,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7,0,1,3,4,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30131,1.1237805579369817,10,0,1,0,0.6770198978335465,13,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30139,-1.089091545688697,2,0,4,0,-1.602365534119177,11,2,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,3,4,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30177,-0.6675920973790438,10,0,3,0,-0.08277524615069459,16,2,0,0,3,1,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,3,6,3,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30178,0.9130308337821552,9,0,1,0,0.17048980184405246,3,2,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,3,3,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30192,0.3861565233950889,3,0,4,0,-0.3360402941454416,12,2,0,1,3,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,3,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30193,0.7022811096273287,4,0,4,2,-0.8425703901349357,0,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30195,0.7022811096273287,3,3,4,0,-1.0958354381296829,10,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30217,-0.7729669594564571,10,0,3,0,-0.5893053421401887,16,2,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,0,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30222,-1.089091545688697,3,2,4,0,-1.0958354381296829,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,7,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30239,1.650654868324048,4,0,4,0,0.6770198978335465,9,2,1,0,3,2,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,4,1,8,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30280,-0.7729669594564571,1,0,4,0,0.17048980184405246,11,2,1,0,3,1,2,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,5,2,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30288,0.17540679924026234,10,0,2,0,-0.3360402941454416,0,2,0,4,3,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,1,8,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30311,-0.5622172353016305,9,0,4,2,1.6900800898125348,8,2,1,0,3,1,1,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30325,0.3861565233950889,2,0,4,0,0.6770198978335465,3,2,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
30351,-0.5622172353016305,4,0,4,0,-0.8425703901349357,1,2,1,0,3,1,2,2,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30375,2.809778351175594,1,0,4,0,0.9302849458282936,17,2,1,0,3,1,1,5,0,0,0,0,0,0,0,0,1,1,0,1,1,7,1,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30385,0.2807816613176756,3,0,4,0,-0.3360402941454416,5,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,2,1,0,4,2,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30399,0.2807816613176756,2,0,4,0,-0.5893053421401887,13,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,1,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30400,-0.9837166836112836,1,0,4,0,1.1835499938230407,12,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30407,-0.24609264906939074,3,0,4,0,-1.602365534119177,5,2,0,0,3,1,1,3,0,0,0,0,0,0,1,0,1,0,2,0,1,3,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30433,-1.1944664077661102,1,3,1,0,1.1835499938230407,12,2,1,0,3,1,1,7,0,0,0,0,0,0,0,0,1,0,1,1,1,8,0,11,2,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30450,1.3345302820918084,2,0,4,0,-1.0958354381296829,8,2,1,0,3,1,1,7,0,0,0,0,0,0,0,1,0,2,0,1,1,2,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30452,-0.5622172353016305,4,0,2,0,-0.08277524615069459,17,1,1,0,2,2,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30492,2.2829040407885275,1,0,5,0,-0.5893053421401887,16,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30598,-0.5622172353016305,4,0,4,0,-0.3360402941454416,12,2,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,4,2,9,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30624,2.493653764943354,0,5,4,0,-1.0958354381296829,12,2,0,0,3,2,1,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30675,0.17540679924026234,2,0,4,0,-1.3491004861244298,5,2,0,0,3,1,1,3,0,0,0,0,0,0,0,0,1,0,2,1,1,7,2,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30686,-0.8783418215338703,3,0,4,0,-2.362160678103418,2,2,0,0,3,1,1,7,0,0,0,0,0,0,1,0,0,0,2,1,0,3,2,11,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30695,-0.7729669594564571,1,5,3,0,0.4237548498387995,3,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8,1,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30716,3.0205280753304207,2,0,4,0,-1.602365534119177,14,2,0,0,3,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,8,1,2,3,4,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30718,-0.4568423732242173,3,0,4,0,-0.08277524615069459,0,2,0,0,3,1,2,0,0,1,1,0,0,0,0,0,1,0,2,1,0,3,1,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30733,0.3861565233950889,2,0,4,2,-1.3491004861244298,2,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30753,0.3861565233950889,5,0,4,0,-1.3491004861244298,6,2,0,0,3,0,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,3,1,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30766,1.229155420014395,10,0,4,0,-1.3491004861244298,16,2,0,0,3,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,3,3,4,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30779,-0.7729669594564571,1,0,4,0,1.6900800898125348,16,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,4,0,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30818,-0.35146751114680397,5,5,4,0,-0.8425703901349357,16,2,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30831,-0.03534292491456419,2,0,4,0,0.4237548498387995,3,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30838,3.33665266156266,4,4,4,0,0.17048980184405246,10,2,1,0,3,1,1,5,0,0,0,0,0,0,0,0,1,1,0,1,1,7,1,11,3,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30894,0.07003193716284907,1,0,3,0,0.17048980184405246,12,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,8,2,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30899,0.49153138547250214,1,0,4,0,1.9433451378072817,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,1,0,2,1,0,4,1,7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30903,-1.089091545688697,2,0,4,0,1.9433451378072817,10,2,1,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30913,0.9130308337821552,2,0,4,0,-3.6284859180771534,12,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,4,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30944,1.7560297304014614,5,0,4,0,-0.3360402941454416,12,2,0,0,3,1,1,7,0,0,0,0,0,0,0,0,1,0,1,1,1,3,2,9,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30945,-1.2998412698435233,2,0,4,0,1.1835499938230407,18,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8,2,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31033,-0.8783418215338703,3,0,4,0,-0.3360402941454416,18,2,0,0,3,1,2,3,0,0,0,0,0,0,0,0,1,0,1,1,1,4,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31038,-0.14071778699197746,2,0,4,0,-0.5893053421401887,6,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,3,11,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31041,-0.5622172353016305,2,0,4,0,-0.3360402941454416,17,2,0,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,3,1,1,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31054,1.0184056958595684,4,0,3,0,-1.602365534119177,10,2,0,0,3,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,8,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31076,-0.7729669594564571,5,0,4,0,-0.5893053421401887,18,2,0,0,3,0,2,5,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,8,3,4,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
